Tweet,Matched Keywords,Date,User,Source,Tweet ID,Tweet URL,Followers,Friends,Favorite
"@That_Edward lol we went from hillary saying it'll get expanded to people who are 55 to... biden's team saying it'll get expanded to people who are 60

not only are the offerings pathetic, they actually went BACKWARDS on them",Biden,8/6/2020 10:13,spacetwinks,TweetDeck,1.29E+18,https://twitter.com/statuses/1291316583239950337,23217,322,0
"@BorisJohnson Copying Trump I see mr Johnson, good man!",Trump,8/6/2020 10:13,tammykipper,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1291316583185481729,54,286,0
"Facebook, Twitter penalize Trump for posts containing coronavirus misinformation  https://t.co/lkuc9NkuWg",Trump,8/6/2020 10:13,we_two2,Twitter Web App,1.29E+18,https://twitter.com/statuses/1291316579947491329,1,26,0
"I cannot handle these Trump supporters who believe he is ending the elite child rape rings. He has never claimed this, and in fact says the opposite when questioned. #OpDeathEaters
https://t.co/rPfqxSom5T",Trump,8/6/2020 10:13,LansingDave,Twitter for Android,1.29E+18,https://twitter.com/statuses/1291316578642874369,265,145,0
@varindersingh24 Trump,Trump,8/6/2020 10:13,peffley_renee,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1291316572775239682,429,811,0
@GovMikeDeWine Trump has created a culture with his supporters that cause then to deny facts. This cretins simply won’t do what’s necessary to stop this virus.,Trump,8/6/2020 10:13,THEBIGGRUNT1,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1291316569499406336,26,484,0
"@adamparsons I have no work at the moment. 😢  I am also self-isolating (not been out of my flat since 5th March).  Not sure 10 x 50 odd minute episodes a day is ""impressive""... perhaps ""sad"" is a better description, but as Trump might say ""it is what it is!"" 🤣🤣🤣",Trump,8/6/2020 10:13,BobSingleton_59,Twitter Web App,1.29E+18,https://twitter.com/statuses/1291316566919983104,567,1980,0
"Biden: "" I take a #CognitiveTest
All the time, c'mon man!""

Biden:"" I don't need to take the #CognitiveTest are you a junkie....bbbaaahh.. c'mon man...uhhh... Elephant... Lion...uhhh..c'mon man!""

Democrats really know how to pick um boy! Them lying dog face pony soldiers 😂😂😂",Biden,8/6/2020 10:13,freshboiraider,Twitter for Android,1.29E+18,https://twitter.com/statuses/1291316566370394114,584,928,0
"This needs to be more permanent.
#canceltrump
https://t.co/qplRwLEoDC",Trump,8/6/2020 10:13,Black_Tooth1,Twitter for Android,1.29E+18,https://twitter.com/statuses/1291316566156615680,25,342,0
CONFIRMED: Twitter Official Who Announced Trump Campaign Account Suspension Is Former Kamala Harris Press Secretary https://t.co/kpGjqB8fY4 via @gatewaypundit,Trump,8/6/2020 10:13,afmcp,Twitter Web App,1.29E+18,https://twitter.com/statuses/1291316563359019008,398,883,0
"@tedcruz Trump continued his claim in a May 3 interview on “Fox and Friends” that Cruz’s “father was with Lee Harvey Oswald prior to Oswald’s being, you know, shot! ... I mean what was he doing with Lee Harvey Oswald, shortly before the death - before the shooting""",Trump,8/6/2020 10:13,JaniceJfkk,Twitter Web App,1.29E+18,https://twitter.com/statuses/1291316559563153413,64,108,0
"@HillaryClinton The only DECENT thing that Donald Trump has done for this world is provide material for send-up/satirical broadcasting...oh...& oral surgery. 

Why the latter? When our jaw locks after our gasps of disbelief from YET ANOTHER fanciful fairy tale.",Trump,8/6/2020 10:13,HollieTheCard,Twitter Web App,1.29E+18,https://twitter.com/statuses/1291316555217874944,14710,12132,0
"What kind of stupid ass country do we live in where a guy trying to save lives like Dr. Fauci gets DEATH threats, while trump is LITERALLY trying to kill our kids telling people they're immune to COVID-19?",Trump,8/6/2020 10:13,ZZBottomHL,Twitter Web App,1.29E+18,https://twitter.com/statuses/1291316552994873344,620,533,0
@CBSNews Never argue with an idiot. You can’t win. Please keep Biden in Hidin’.,Biden,8/6/2020 10:13,jdphk,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1291316548796219392,15,395,0
"@realDonaldTrump Trump projects his own motives and then goes for a victim. Ill-conceived Lies poor out of his mouth and then his immediate and angry thoughts blast out his lips.

There is a book that is STILL NUMBER ONE on the New York Times Best Seller List. https://t.co/3drMksqewx",Trump,8/6/2020 10:13,JerrickXavier,Twitter Web App,1.29E+18,https://twitter.com/statuses/1291316547911405569,393,2040,0
"""Why the Hell Would I Take a Test?... Are You a Junkie?"" - Joe Biden Lashes Out Black Reporter, Asks if He's a Junkie After He Is Asked if He'll Take Cognitive Test (VIDEO) https://t.co/CH8hNnO4Sb via @gatewaypundit",Biden,8/6/2020 10:13,JusticeMAGA,Twitter Web App,1.29E+18,https://twitter.com/statuses/1291316547261288450,35816,37780,0
@MichaelPendrak Very carefully. She could be the next MRS TRUMP if Melania gets out of line.,Trump,8/6/2020 10:13,CookdarD,Twitter for Android,1.29E+18,https://twitter.com/statuses/1291316547051560960,62,234,0
"@seanhannity Sean, stop making excuses for the liars of Trump.",Trump,8/6/2020 10:13,chuck_wonderdog,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1291316546892181506,52,176,0
"Trump was expected to fly to Chicago & testify a lavish $62,000 surprise party Black threw for his wife at the restaurant La Grenouille in New York — he charged to his company — was a business event, not a social event.🙄

#TrumpCrimeSyndicate",Trump,8/6/2020 10:13,MaggieDay55,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1291316543821774849,543,1451,0
"We can accomplish 2 things on Election Day, rid ourselves of both trump and Kanye. Don’t vote for either. https://t.co/RAImpQZqOT",Trump,8/6/2020 10:13,brunosmom0408,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1291316543041810439,231,528,0
"How could the Trump owned voting machines be used even if no one thought they were a bunch of crooked of swine who  pled guilty (On the advice of their ATTORNEYS) TO LOOTING THE FUND OF KIDS WITH CANCER FUND, ask any GOP supporters that question",Trump,8/6/2020 10:13,4mrrmcdo,Twitter Web App,1.29E+18,https://twitter.com/statuses/1291316541380755458,235,627,0
"@funder Not ""like"" a coward. Donald ""bonespurs"" Trump is and always has been a coward afraid people will laugh at him.",Trump,8/6/2020 10:13,P0kes,Twitter for Android,1.29E+18,https://twitter.com/statuses/1291316537031364610,378,1461,0
@ThePubliusUSA I live in Nevada ... you know the state that’ll prove how much Trump’s  buddy states will have cheated- Trump and GOP are suing us... Trump faked an emergency to build a wall but a real isn’t grounds for mail-in ballots!!  I hope every last GOP loses- (except mitt!),Trump,8/6/2020 10:13,alexdocz,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1291316523601035265,184,453,0
@thehill So Trump is up by 5. Got it.,Trump,8/6/2020 10:13,DarrylRevok3,Twitter Web App,1.29E+18,https://twitter.com/statuses/1291316522145722369,262,640,0
"@voxdotcom Really? Then why did less than 3% of Democrats support her during the primaries?  Why do many black people believe she is a hypocritical liar? Why would Biden need a VP from California, which will vote for Biden even if he is in a coma on election day?",Biden,8/6/2020 10:13,surfsamorai,Twitter for Android,1.29E+18,https://twitter.com/statuses/1291316519616487426,21,20,0
"IS TRUMP ONE OF THE THINGS THAT WILL GO AWAY?
Trump Says Surging Virus ‘Will Go Away Like Things Go Away’  https://t.co/ECHUZDVqUv",Trump,8/6/2020 10:13,ChasingValue,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1291316518060322817,192,52,0
"@stillgray Junior Trump was suspended from Twitter for posting misinformation and lies.
Senior Trump Twitter suspension is long overdue for posting misinformation and lies.
Junior Trump otherwise harmless, so no problem.
Senior Trump may be so enraged he starts an atomic war, so be careful.",Trump,8/6/2020 10:13,WilliamRuh,Twitter Web App,1.29E+18,https://twitter.com/statuses/1291316514419806209,138,24,0
@thehill She can stand it that trump did more in 3 years than her husband did in 8 years.,Trump,8/6/2020 10:13,0606Lawson,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1291316507688022016,2,38,0
@lanerodrigs1979 And what’s even sadder is that those who most needed to learn that lesson still think trump is some kind of god.,Trump,8/6/2020 10:13,sundog734,Twitter for iPad,1.29E+18,https://twitter.com/statuses/1291316507075579904,1229,1631,0
Biden was asked what his China policy would be. I watched his answer several times. I consider myself reasonably intelligent and I have no idea what he said If anybody out there knows please tweet me. Anybody thinking about  voting for this guy?,Biden,8/6/2020 10:13,jonnyray45,Twitter Web App,1.29E+18,https://twitter.com/statuses/1291316504999452672,2303,3212,0
Biden Asks Black CBS Host: Are You a Cocaine 'Junkie'? | https://t.co/OqGrvn0Ex8 https://t.co/LH80X2HooX via @Newsmax,Biden,8/6/2020 10:13,vuka_ilic,Twitter Web App,1.29E+18,https://twitter.com/statuses/1291316504894398464,906,1694,0
Yay!  Deutsche Bank gave Donald Trump financial records to New York prosecutors - report https://t.co/21OjZ5wDvz,Trump,8/6/2020 10:13,Monika_Earner,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1291316503053324290,135,680,0
''Hating people because of their skin color is wrong and it doesn't matter which color does the hating''. - Muhammad Ali the ''Why do we want all these people coming from 'shithole' counties coming here?'' - Donald Trump,Trump,8/6/2020 10:13,iWeStayUnited,"Cheap Bots, Done Quick!",1.29E+18,https://twitter.com/statuses/1291316501442699264,7,0,0
"@JoJoFromJerz What a coincidence. This has been my mantra about Trump. 
He will go away.
Sooner or later, he will go away.",Trump,8/6/2020 10:13,SciJohn,Twitter for Android,1.29E+18,https://twitter.com/statuses/1291316501102952450,143,545,0
"*Trying to. 

No one has beaten the USA yet, and it's not going to happen to our generation, either. 

Thank God for Trump and every other good thing he is doing for the world's #ShiningCityOnAHill. https://t.co/YzI4Xxk1MK",Trump,8/6/2020 10:13,FreedomFriesInc,Twitter Web App,1.29E+18,https://twitter.com/statuses/1291316498481348608,16173,10157,0
Trump Rushes Back to Fox After Disastrous Axios Interview: A Closer Look https://t.co/CA11VXkOJU via @YouTube,Trump,8/6/2020 10:13,RandyBrush1,Twitter Web App,1.29E+18,https://twitter.com/statuses/1291316495440584704,214,829,0
"@dbongino No Donald Trump is the worst president in US History.  This person is responsible for over 150,000 unnessary lives.  Obama, 4 and stop Ebola in its tracks and took responsibility to stop it from spreading.  RUMP called it  hoax and forcing our children to go to school",Trump,8/6/2020 10:13,lajois4,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1291316493083385856,1,26,0
@jemelehill I believe that they are racist just as he. If someone is on the fence about voting for Trump after everything he has done. They foolish just as he is. Bottom line.,Trump,8/6/2020 10:13,alibang67,Twitter for Android,1.29E+18,https://twitter.com/statuses/1291316492466819074,7,80,0
"@TanDhesi As always a biased, one-sided, insular view of India from a India hating ""journalist"".

People like her who serially peddle fake news make Trump looks right.",Trump,8/6/2020 10:13,Sai_S_Oruganti,Twitter for Android,1.29E+18,https://twitter.com/statuses/1291316490285854725,59,148,1
@politklwaitress Bernie would be up about 10 or so at this point. But Biden was more electable😒😒,Biden,8/6/2020 10:13,derekb1995,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1291316489883181056,141,1881,0
"@ThomasS4217 Sounds like Charney might be Trump's hidden son !!😯😯😂😂😂
Same biz criminal behaviour, same behaviour te sexual assault, pedophilia and homophobia and racism.",Trump,8/6/2020 10:13,CUPCAKEWILLIAM6,Twitter for Android,1.29E+18,https://twitter.com/statuses/1291316488725504002,3010,2554,1
"@Cynical_History Yes, you’re absolutely right that solib/fiscon is the standard fashionable thing to call for. But this has increasingly inspired some big brain types to argue that ACTUALLY socon/fislib is the great under-served community. Some of them wanted to believe this is what Trump was.",Trump,8/6/2020 10:13,JJ_McCullough,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1291316485638352896,26125,1450,0
"The hypocrisy of #ScottyFromMarketing’s decision to RSVP to Trump’s 67 summit in the US is deafening.

The U.S. has 70,000 new cases a day. The A.C.T has 113 total cases and a reproductive number of 0.",Trump,8/6/2020 10:13,warwickajones,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1291316484841459712,67,143,0
"Biden, Just Say Yes on Medicare for All! via @thenation https://t.co/4IyOOxkgJa",Biden,8/6/2020 10:13,abekentaro,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1291316483830644736,56,334,0
@weedridge Victoria is a bot. No RN in this pandemic is for Trump. Report her tweets to Twitter..,Trump,8/6/2020 10:13,herbertsfavori1,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1291316479560790017,144,414,0
@ScottWalker This is honestly sad.  I feel bad for biden. He means well but it is obvious he is in the final stages of dementia. He needs help and I hope he gets it. ❤️❤️👍🏿👍🏿,Biden,8/6/2020 10:13,ScF373737,Twitter Web App,1.29E+18,https://twitter.com/statuses/1291316478382309376,32,104,0
"@RoyCooperNC Biden, like most Democrat dictators, thinks that anyone who disagrees with him is a danger to society and must be silenced.  Censorship is always the first goal of dictators.",Biden,8/6/2020 10:13,MisterOmj,Twitter Web App,1.29E+18,https://twitter.com/statuses/1291316477598085120,0,4,0
Join me in the resistance to Trump and demand that elected officials publicly support #DACA #HereToStay https://t.co/6Rziux8D5I via @unitedwedream,Trump,8/6/2020 10:13,SZASWORLD,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1291316472124514305,600,540,0
"@WandererAnnie after trump!
https://t.co/QuNzKyb9oI",Trump,8/6/2020 10:13,josundq,Twitter Web App,1.29E+18,https://twitter.com/statuses/1291316456932564993,189,292,0
"joe biden, more like no biden",Biden,8/6/2020 10:13,AinoMisery,Twitter Web App,1.29E+18,https://twitter.com/statuses/1291316456504856577,1013,788,0
"@jemelehill It’s a damning statistic.  

But what percentage of whites voted for McCain? Or Romney? 

I’m fairly certain that well more than half of whites voted for Trump in 2016.

So while this number reveals ignorance & racism among my fellow whites, the situation may be improving...",Trump,8/6/2020 10:13,McDorchester,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1291316455871524864,221,242,0
@DailyCaller they are pro Biden,Biden,8/6/2020 10:13,mabyfrnd,Twitter Web App,1.29E+18,https://twitter.com/statuses/1291316454726365186,48,53,0
If Biden's son is indicted for corruption 👉 #Landslide2020 https://t.co/Wfyc2gEkEg,Biden,8/6/2020 10:13,michaelpshipley,Twitter Web App,1.29E+18,https://twitter.com/statuses/1291316454290153472,2844,1492,0
NEW AD: Republican Vets Against Trump https://t.co/fnzMpxfwF0 via @YouTube,Trump,8/6/2020 10:13,jwright132,Twitter Web App,1.29E+18,https://twitter.com/statuses/1291316450981040129,35,72,0
"@PortlandPolice PPB should take Ivanka Trump's advice and 'Find Something New'

Y'all are terrible at your job. 

None of you deserve further funds or a fat PERS account. Shameful the crimes your own has committed and conspired with to harm the same people paying you check.",Trump,8/6/2020 10:13,BridgetownBLAZE,Twitter Web App,1.29E+18,https://twitter.com/statuses/1291316445146566657,0,57,0
Weird. Trump gets something right and they pull that post? https://t.co/hNKVwgLuoz,Trump,8/6/2020 10:13,mattgrayc64,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1291316443708096512,1957,103,0
Ain’t a president suppose to have 2 rounds ? Why it feel like trump has been there for decades now,Trump,8/6/2020 10:13,lmaopurple,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1291316442978226182,1578,1511,0
YOU—NOT TRUMP—ARE THE REAL TARGET. https://t.co/z6e4aqczfO via @MarioMurilloMin,Trump,8/6/2020 10:13,godschild1966,Twitter Web App,1.29E+18,https://twitter.com/statuses/1291316438997839874,365,2108,0
"Stuart Stevens:
I think those of us who are working in these various projects to defeat Trump who are Republicans, I think each of us is going to have to come to grips with that and see what the world looks like on November 4.",Trump,8/6/2020 10:13,mariaaureacaval,Twitter Web App,1.29E+18,https://twitter.com/statuses/1291316437890588673,10,191,0
@Slug1971 don the main man said this months ago laaaaaaaaaad 🤪🤪🤪🤣🤣 #trump https://t.co/bYHenUhdw4,Trump,8/6/2020 10:13,robbie2e,Twitter for Android,1.29E+18,https://twitter.com/statuses/1291316437240422401,276,970,0
"Watch ""Trump's Trainwreck HBO Interview on COVID-19 | DESUS & MERO | SHOWTIME"" on @YouTube #news #p2 
https://t.co/XZat5Exk0D",Trump,8/6/2020 10:13,Tigerfists88,Fenix 2,1.29E+18,https://twitter.com/statuses/1291316432383475713,48471,48147,0
WATCH: Biden freaks at cognitive test question: ‘Why the hell would I take a test?’ ” You took a test where you’re taking cocaine? Huh? Are you a junkie?’ https://t.co/FvXwo1Eltk via @pamelageller,Biden,8/6/2020 10:13,puffin1952,Twitter for Mac,1.29E+18,https://twitter.com/statuses/1291316431221592064,4338,3977,0
Manhattan DA subpoenaed Trump's financial records from Deutsche Bank and got them https://t.co/8eFOidWBD5,Trump,8/6/2020 10:13,JoeKing3333,Twitter Web App,1.29E+18,https://twitter.com/statuses/1291316426054279169,17121,17123,0
@varindersingh24 Covid-19 or Trump. Tough decision!!!!,Trump,8/6/2020 10:13,Dem4LifeDayna,Twitter for Android,1.29E+18,https://twitter.com/statuses/1291316423466397696,510,1810,0
@realDonaldTrump Grossly incompetent = Donald J Trump,Trump,8/6/2020 10:13,WorldlyG,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1291316422895742976,4,66,0
"@AdityaD_Shah A lot of reliable data scientists have declared a Trump win. They have got most calls right, previously.",Trump,8/6/2020 10:13,MandaleShriram,Twitter Web App,1.29E+18,https://twitter.com/statuses/1291316422220509185,19,135,0
How Trump's TikTok ban could affect Big Tech https://t.co/BbOCRZe5SX https://t.co/5Cj8z7uO6o,Trump,8/6/2020 10:13,dubvNOW,Twitter Web App,1.29E+18,https://twitter.com/statuses/1291316421834801152,10815,3,0
"*my mother to my brother in all seriousness*

""I think Trump has some amount of your brains""

""...but he's a millionaire"" https://t.co/ik6ntnmkzt",Trump,8/6/2020 10:13,water_glider,Twitter for Android,1.29E+18,https://twitter.com/statuses/1291316414893056001,165,515,0
"Ex. V.P.- treat whatever is going on w/Mr.Biden. SHUT UP, Many  have watche & heard him lose track of what he is saying, saying things that some ppl say seems ridicu lous. etc. (opinion, I think, my judgment). Only a person who is licensed to be able to diagnose what they find",Biden,8/6/2020 10:13,DyanSparks4,Twitter Web App,1.29E+18,https://twitter.com/statuses/1291316414859677698,3,42,0
"Ex. V.P. J. Biden. Many ppl who saw on TV, read abt: Is he physically capable of being to able to be Pres for 4 yrs.  Whomever has not tested this man & whose opinions R based on arm chair diagnoses because they are not educated, & what it takes to make the diagnoses a & can",Biden,8/6/2020 10:13,DyanSparks4,Twitter Web App,1.29E+18,https://twitter.com/statuses/1291316413869809664,3,42,0
Arizona veteran Ervin Julian -- carried to seat at Trump rally -- dead at 100: report https://t.co/lpZrkMzLnZ #FoxNews,Trump,8/6/2020 10:13,PixieWHK,Twitter Web App,1.29E+18,https://twitter.com/statuses/1291316413249060864,1557,71,0
@The_Outlaw___ Can we all just say that Obama and Trump are the same?,Trump,8/6/2020 10:13,BaconNoob2002,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1291316413005668352,226,1293,0
"@senatemajldr More pertinent and perplexing, Trump must stop insisting on adding non-pandemic related appropriations to the bill, like a multi-billion dollar FBI building to replace a perfectly good one that he does not like next to one of his hotels. Another tax-payer funded Trump windfall.",Trump,8/6/2020 10:13,fabaceae,Twitter Web App,1.29E+18,https://twitter.com/statuses/1291316411051249671,14771,14295,0
"Yes I left his business number in the photo because after all, he's an open, proud supporter of 4 more years of this cicus nightmare. If we end up with 4 more years of Trump I honestly believe that there will be nothing left of our Democracy. That idea scares me the most.",Trump,8/6/2020 10:13,KKoz03,Twitter for Android,1.29E+18,https://twitter.com/statuses/1291316409184788480,2447,1273,0
